"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03789V04537","Local Authority Area","C03723V04471","Sex Profile","UNIT","VALUE"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1491-13a3-e055-000000000001","Louth County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","90"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","-","All buyers","Number","1150"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","120","Sole female buyer","Number","170"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","130","Joint buyers - male & female","Number","630"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148f-13a3-e055-000000000001","Limerick City & County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","150"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","-","All buyers","Number","410"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","110","Sole male buyer","Number","60"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","120","Sole female buyer","Number","60"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","130","Joint buyers - male & female","Number","170"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148e-13a3-e055-000000000001","Leitrim County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","110"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","-","All buyers","Number","450"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","110","Sole male buyer","Number","80"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","120","Sole female buyer","Number","80"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","130","Joint buyers - male & female","Number","230"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-148d-13a3-e055-000000000001","Laois County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","50"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","-","All buyers","Number","1360"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","110","Sole male buyer","Number","180"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","120","Sole female buyer","Number","200"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","130","Joint buyers - male & female","Number","840"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1494-13a3-e055-000000000001","Meath County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","120"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","-","All buyers","Number","260"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","110","Sole male buyer","Number","60"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","120","Sole female buyer","Number","40"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","130","Joint buyers - male & female","Number","140"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1495-13a3-e055-000000000001","Monaghan County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","30"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","-","All buyers","Number","700"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","110","Sole male buyer","Number","100"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","120","Sole female buyer","Number","90"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","130","Joint buyers - male & female","Number","340"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1493-13a3-e055-000000000001","Mayo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","160"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","-","All buyers","Number","420"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","110","Sole male buyer","Number","80"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","120","Sole female buyer","Number","50"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","130","Joint buyers - male & female","Number","220"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1496-13a3-e055-000000000001","Offaly County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","70"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","-","All buyers","Number","610"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","110","Sole male buyer","Number","100"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","120","Sole female buyer","Number","70"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","130","Joint buyers - male & female","Number","260"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1497-13a3-e055-000000000001","Roscommon County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","160"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","-","All buyers","Number","2400"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","110","Sole male buyer","Number","250"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","120","Sole female buyer","Number","280"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","130","Joint buyers - male & female","Number","1710"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-14a1-13a3-e055-000000000001","South Dublin County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","130"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","-","All buyers","Number","540"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","110","Sole male buyer","Number","70"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","120","Sole female buyer","Number","80"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","130","Joint buyers - male & female","Number","300"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","140","Joint buyers - 2 male","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","150","Joint buyers - 2 female","Number","0"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1498-13a3-e055-000000000001","Sligo County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","80"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","-","All buyers","Number","880"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","110","Sole male buyer","Number","170"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","120","Sole female buyer","Number","130"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","130","Joint buyers - male & female","Number","450"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","140","Joint buyers - 2 male","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","150","Joint buyers - 2 female","Number","10"
"CRP04C1","Volume of Purchasers","2013","2013","02","Executions","2ae19629-1499-13a3-e055-000000000001","Tipperary County Council","999","Sole and joint buyers multiple males and/or females, along with unknowns","Number","120"
