"STATISTIC","Statistic Label","TLIST(A1)","Year","C03341V04028","Stamp Duty Event","C03867V04617","County Where Property Was Purchased","C03734V04482","Purchasers Location Given During Purchase","UNIT","VALUE"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","CWC","Co. Carlow","Number","490"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","DLC","Co. Donegal","Number","750"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","DNC","Co. Dublin","Number","148600"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","EURXIEUK","European Countries excluding Ireland and the UK","Number","730"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","GYC","Co. Galway","Number","1030"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","KEC","Co. Kildare","Number","2260"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","KKC","Co. Kilkenny","Number","420"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","KYC","Co. Kerry","Number","500"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","LDC","Co. Longford","Number","240"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","LHC","Co. Louth","Number","660"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","LKC","Co. Limerick","Number","530"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","LMC","Co. Leitrim","Number","220"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","LSC","Co. Laois","Number","350"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","MHC","Co. Meath","Number","2080"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","MNC","Co. Monaghan","Number","310"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","MOC","Co. Mayo","Number","590"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","OYC","Co. Offaly","Number","280"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","RNC","Co. Roscommon","Number","390"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","SOC","Co. Sligo","Number","340"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","TYC","Co. Tipperary","Number","570"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WDC","Co. Waterford","Number","420"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WKC","Co. Wicklow","Number","1910"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WMC","Co. Westmeath","Number","560"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","WXC","Co. Wexford","Number","720"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XB","Great Britain","Number","1210"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","XI","Northern Ireland","Number","360"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZNM2","North America","Number","400"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-144f-13a3-e055-000000000001","Co. Dublin","ZZZ10","Rest of the World","Number","1080"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","999","Unknown","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CEC","Co. Clare","Number","500"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CKC","Co. Cork","Number","240"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CNC","Co. Cavan","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","CWC","Co. Carlow","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DLC","Co. Donegal","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","DNC","Co. Dublin","Number","1240"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","EURXIEUK","European Countries excluding Ireland and the UK","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","GYC","Co. Galway","Number","19000"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KEC","Co. Kildare","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KKC","Co. Kilkenny","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","KYC","Co. Kerry","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LDC","Co. Longford","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LKC","Co. Limerick","Number","160"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LMC","Co. Leitrim","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","LSC","Co. Laois","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MHC","Co. Meath","Number","110"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MNC","Co. Monaghan","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","MOC","Co. Mayo","Number","650"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","OYC","Co. Offaly","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","RNC","Co. Roscommon","Number","380"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","SOC","Co. Sligo","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","TYC","Co. Tipperary","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WDC","Co. Waterford","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WKC","Co. Wicklow","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WMC","Co. Westmeath","Number","150"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","WXC","Co. Wexford","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XB","Great Britain","Number","530"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","XI","Northern Ireland","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZNM2","North America","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1453-13a3-e055-000000000001","Co. Galway","ZZZ10","Rest of the World","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CEC","Co. Clare","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CKC","Co. Cork","Number","320"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CNC","Co. Cavan","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","CWC","Co. Carlow","Number","260"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DLC","Co. Donegal","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","DNC","Co. Dublin","Number","6810"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","EURXIEUK","European Countries excluding Ireland and the UK","Number","60"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","GYC","Co. Galway","Number","250"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KEC","Co. Kildare","Number","16940"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KKC","Co. Kilkenny","Number","80"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","KYC","Co. Kerry","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LDC","Co. Longford","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LHC","Co. Louth","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LKC","Co. Limerick","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LMC","Co. Leitrim","Number","50"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","LSC","Co. Laois","Number","220"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MHC","Co. Meath","Number","360"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MNC","Co. Monaghan","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","MOC","Co. Mayo","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","OYC","Co. Offaly","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","RNC","Co. Roscommon","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","SOC","Co. Sligo","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","TYC","Co. Tipperary","Number","100"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WDC","Co. Waterford","Number","40"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WKC","Co. Wicklow","Number","350"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WMC","Co. Westmeath","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","WXC","Co. Wexford","Number","90"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XB","Great Britain","Number","130"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","XI","Northern Ireland","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZNM2","North America","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1455-13a3-e055-000000000001","Co. Kildare","ZZZ10","Rest of the World","Number","70"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","999","Unknown","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CEC","Co. Clare","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CKC","Co. Cork","Number","110"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CNC","Co. Cavan","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","CWC","Co. Carlow","Number","210"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DLC","Co. Donegal","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","DNC","Co. Dublin","Number","490"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","EURXIEUK","European Countries excluding Ireland and the UK","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","GYC","Co. Galway","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KEC","Co. Kildare","Number","140"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KKC","Co. Kilkenny","Number","5190"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","KYC","Co. Kerry","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LDC","Co. Longford","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LHC","Co. Louth","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LKC","Co. Limerick","Number","20"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LMC","Co. Leitrim","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","LSC","Co. Laois","Number","120"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MHC","Co. Meath","Number","30"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MNC","Co. Monaghan","Number","0"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","MOC","Co. Mayo","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","OYC","Co. Offaly","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","RNC","Co. Roscommon","Number","10"
"CRP05C1","Volume of Purchasers","2019","2019","02","Executions","2ae19629-1456-13a3-e055-000000000001","Co. Kilkenny","SOC","Co. Sligo","Number","10"
